date,open,high,low,close,volume,turnover rate,PE_TTM,PB_LF,number of advancing stocks,number of declining stocks,market capitalization
2022/11/8,3773.66,3779.12,3723.34,3749.33,1933.51,0.34,10.89,1.27,71,220,452480.57
2022/11/9,3750.78,3760.41,3711.27,3714.27,1720.3,0.31,10.8,1.26,72,213,448843.5
2022/11/10,3685.83,3701.53,3665.06,3685.69,1831.55,0.36,10.74,1.26,98,190,446501.92
2022/11/11,3787.76,3828.9,3747.09,3788.44,3444.71,0.66,11.01,1.29,263,36,457493.76
2022/11/14,3818.14,3848.41,3781.78,3794.02,3155.37,0.59,11.01,1.29,168,125,457493.89
2022/11/15,3788.93,3871.64,3775.5,3865.97,2962.68,0.53,11.17,1.31,255,37,464319.68
2022/11/16,3860.81,3877.68,3829.31,3834.39,2358.45,0.42,11.1,1.3,96,196,461258.34
2022/11/17,3821.27,3821.74,3776.57,3818.66,2195.41,0.37,11.05,1.29,138,152,459444.78
2022/11/18,3823.82,3840.3,3801.57,3801.57,2242.76,0.4,11.01,1.29,83,211,457838.54
2022/11/21,3769.63,3769.87,3734,3769.13,1882.3,0.33,10.93,1.28,96,200,454395.85
2022/11/22,3766.08,3809.86,3751.04,3769.57,2034.91,0.5,10.99,1.29,133,166,457034.09
2022/11/23,3760.22,3791.18,3753.21,3773.53,2010.71,0.5,11.02,1.29,142,150,458026.59
2022/11/24,3791.54,3804.9,3751.38,3756.81,1606.99,0.35,10.97,1.28,112,179,456036.91
2022/11/25,3751.28,3790.57,3743.41,3775.78,1917.11,0.5,11.08,1.3,164,133,460650.19
2022/11/28,3701.9,3736.08,3672.13,3733.24,1963.06,0.44,10.97,1.28,69,225,456015.27
2022/11/29,3766.57,3854.77,3766.57,3848.42,2890.62,0.62,11.26,1.32,264,35,468288.89
2022/11/30,3836.56,3867.66,3833.83,3853.04,2500.51,0.55,11.3,1.32,130,160,469841.47
2022/12/1,3921.3,3944.56,3893.87,3894.77,3066.78,0.59,11.37,1.33,190,100,472748.48
2022/12/2,3886.4,3898.11,3865.88,3870.95,2012.53,0.4,11.3,1.32,71,217,469697.43
2022/12/5,3907.64,3947.48,3900.67,3946.88,2966.16,0.7,11.56,1.35,249,48,480642.45
2022/12/6,3929.01,3988.9,3923,3968.2,2755.83,0.54,11.61,1.36,169,117,482669.81
2022/12/7,3956.67,3999.59,3944.18,3958.44,2554.91,0.5,11.55,1.35,100,194,480043.17
2022/12/8,3953.2,3971.49,3941.3,3959.18,1980.38,0.4,11.55,1.35,137,156,479946.16
2022/12/9,3961.99,4003.32,3944.44,3998.24,2681.67,0.53,11.63,1.36,181,108,483603.14
2022/12/12,3976.17,3983.43,3950.32,3953.44,2276.06,0.44,11.53,1.36,75,220,482251.9
2022/12/13,3953.55,3964.4,3939.98,3945.68,1840.21,0.35,11.53,1.36,136,151,482496.95
2022/12/14,3952.79,3972.74,3935.77,3954.89,1961.75,0.34,11.55,1.37,155,136,483242.31
2022/12/15,3954.67,3963.5,3926.5,3951.99,1819.95,0.31,11.52,1.36,112,185,481865.89
2022/12/16,3931.23,3960.47,3929.49,3954.23,1674.88,0.33,11.54,1.36,158,134,482934.68
2022/12/19,3952.77,3966.57,3878.44,3893.22,1808.01,0.37,11.35,1.34,31,268,474995.71
2022/12/20,3881.23,3881.27,3811.48,3829.02,1640.46,0.29,11.19,1.32,48,246,468259.94
2022/12/21,3839,3853.73,3821.4,3830.54,1234.5,0.23,11.2,1.32,119,170,468716.28
2022/12/22,3859.2,3882.13,3821.34,3836.03,1639.7,0.29,11.23,1.33,120,168,469733.89
2022/12/23,3811.62,3848.34,3805.95,3828.22,1305.59,0.23,11.21,1.32,112,180,468994.76
2022/12/26,3830.57,3856.81,3827.52,3843.49,1486.93,0.25,11.24,1.33,169,119,470129.06
2022/12/27,3860.91,3891.85,3856.58,3887.85,1520.32,0.27,11.37,1.34,245,48,475752.53
2022/12/28,3874.91,3884.72,3854.94,3871.26,1606.71,0.29,11.34,1.32,101,191,474444.33
2022/12/29,3854.24,3868.29,3838.48,3856.7,1490.11,0.28,11.27,1.33,96,196,471600.54
2022/12/30,3873.94,3887.55,3868.76,3871.63,1482.95,0.28,11.32,1.34,184,111,473518.88
2023/1/3,3864.84,3893.99,3831.25,3887.9,2075.4,0.4,11.38,1.34,186,105,475867.76
2023/1/4,3886.25,3905.9,3873.65,3892.95,1989.98,0.39,11.41,1.35,152,139,477460.33
2023/1/5,3913.49,3974.88,3912.26,3968.58,2563.13,0.41,11.58,1.37,234,52,484585.12
2023/1/6,3969.55,4000.41,3966.47,3980.89,2357.44,0.39,11.63,1.37,139,150,485372.79
2023/1/9,3998.53,4023.09,3990.71,4013.12,2332.12,0.41,11.7,1.38,187,101,488379.59
2023/1/10,4014.71,4030.46,4002.23,4017.47,2148.71,0.36,11.69,1.38,125,165,487935.27
2023/1/11,4019.88,4043.4,4008.02,4010.03,2030,0.35,11.69,1.38,95,193,488064.95
2023/1/12,4021.75,4030.29,4003.51,4017.87,1836.86,0.32,11.72,1.38,156,135,489137.89
2023/1/13,4032.29,4074.38,4027.89,4074.38,2121.74,0.33,11.87,1.4,230,66,495479.23
2023/1/16,4077.88,4177.1,4076.64,4137.96,3190.08,0.52,11.98,1.41,230,63,500730.78
2023/1/17,4138.84,4148.58,4118.16,4137.24,2043.82,0.33,11.96,1.41,159,134,499890.06
2023/1/18,4140.1,4151.46,4125.77,4130.31,1721.26,0.29,11.96,1.41,135,149,499915.82
2023/1/19,4125.58,4156.01,4105.98,4156.01,1927,0.33,12.01,1.42,206,80,502014.47
2023/1/20,4166.84,4189.83,4161.67,4181.53,2223.42,0.43,12.1,1.43,198,95,505807.78
2023/1/30,4267.62,4268.15,4197.86,4201.35,3301.93,0.57,12.12,1.43,137,150,506532.63
2023/1/31,4200.58,4212.73,4153.05,4156.86,2493.65,0.43,12.03,1.42,88,199,502286.79
2023/2/1,4170.13,4195.93,4137.77,4195.93,2655.54,0.49,12.13,1.43,234,58,506612.66
2023/2/2,4207.41,4207.41,4170.56,4181.15,2624.97,0.46,12.09,1.42,120,173,505306.06
2023/2/3,4162.03,4162.03,4103.17,4141.63,2269.15,0.4,12,1.41,62,234,501180.27
2023/2/6,4103.83,4105.94,4065.22,4086.88,2263.45,0.38,11.88,1.4,52,242,495889.61
2023/2/7,4098.31,4107.34,4077.96,4094.23,1835.37,0.32,11.89,1.4,177,116,496530.88
2023/2/8,4099.86,4111.47,4072.65,4076.14,1705.92,0.29,11.84,1.39,76,219,494353.33
2023/2/9,4067.56,4130.86,4064.75,4130.86,2117.23,0.35,11.99,1.41,265,29,500320.65
2023/2/10,4124.1,4125.29,4092.35,4106.31,1953.48,0.33,11.93,1.4,93,190,498002.43
2023/2/13,4098.88,4146.45,4092.27,4143.57,2519.9,0.45,12.02,1.41,191,103,501645.55
2023/2/14,4151.25,4152.05,4125.26,4145.29,2049.15,0.35,12.04,1.41,155,132,502200.23
2023/2/15,4146.85,4153.72,4115.97,4123.69,2198.56,0.42,11.98,1.41,72,221,499862.45
2023/2/16,4125.41,4167.9,4068.86,4093.49,2813.16,0.55,11.93,1.4,48,243,497556.3
2023/2/17,4086.22,4104.64,4032.93,4034.51,2257.38,0.4,11.79,1.38,64,226,491744
2023/2/20,4039.96,4134.86,4035.48,4133.49,2801.23,0.56,12.09,1.42,273,26,503994.13
2023/2/21,4130.06,4151.8,4116.27,4144.35,2496.74,0.5,12.09,1.42,186,102,505385.14
2023/2/22,4118.97,4134.88,4101.86,4106.95,1915.86,0.36,11.99,1.41,65,228,501139.24
2023/2/23,4106.21,4132.39,4088.21,4103.65,1971.94,0.36,11.98,1.41,118,163,500550.68
2023/2/24,4100.99,4102.61,4048.24,4061.05,1912.1,0.35,11.87,1.4,45,251,496091.3
2023/2/27,4040.46,4067.03,4034.52,4043.84,1879.59,0.32,11.84,1.39,78,214,494701.46
2023/2/28,4058.13,4074.26,4026.45,4069.46,1988,0.38,11.9,1.4,219,73,498241.44
2023/3/1,4068.73,4135.48,4061.22,4126.94,2553.75,0.54,12.08,1.42,239,55,505501.73
2023/3/2,4119.99,4137.25,4113.83,4117.74,2359.54,0.51,12.07,1.42,132,159,505365.66
2023/3/3,4126.02,4135.21,4100.38,4130.55,2269.15,0.55,12.16,1.43,181,112,508867.35
2023/3/6,4131.15,4132.84,4088.45,4109.01,2830.8,0.56,12.11,1.43,102,191,506861.38
2023/3/7,4103.64,4124.96,4046.57,4048.85,2724.92,0.68,11.98,1.41,49,249,501403.53
2023/3/8,4030.74,4037.29,4011.52,4034.11,1916.6,0.41,11.96,1.41,112,173,500282.08
2023/3/9,4035.84,4043.85,4000.89,4019.85,2017.38,0.4,11.93,1.4,91,202,499307.24
2023/3/10,3991.8,4004.36,3966.43,3967.14,2182.87,0.43,11.75,1.38,32,267,492326.67
2023/3/13,3962.64,4008.69,3962.64,4008.69,2428.66,0.5,11.93,1.41,213,77,500451.24
2023/3/14,3999.88,4001.94,3946.94,3984.7,2672.25,0.52,11.86,1.4,76,217,497444.03
2023/3/15,4011.84,4018.75,3986.9,3986.9,2321.01,0.49,11.9,1.4,173,124,499136.63
2023/3/16,3958.2,3981.32,3936.48,3939.15,2462.64,0.53,11.83,1.39,65,233,494818.84
2023/3/17,3971.16,4004.22,3945.25,3958.82,3055.41,0.61,11.91,1.4,180,114,498654.73
2023/3/20,3962.66,3979.55,3935.02,3939.08,3197.6,0.71,11.82,1.39,99,197,494496.66
2023/3/21,3948.16,3982.7,3948.16,3982.38,2516.32,0.5,11.9,1.39,197,92,497360.71
2023/3/22,3993.78,4016.45,3986.71,3999.44,2651.81,0.51,11.94,1.4,169,124,499792.48
2023/3/23,3985.99,4039.09,3984,4039.09,2964.8,0.55,12.05,1.42,193,101,504688.62
2023/3/24,4035.16,4037.84,4017,4027.05,2957.86,0.55,11.98,1.4,114,178,501153.33
2023/3/27,4023.3,4023.3,3987.03,4012.48,3154.75,0.58,11.91,1.39,108,186,498040.33
2023/3/28,4015.7,4023.78,3994.6,3999.51,2487.37,0.45,11.92,1.39,112,184,497874.25
2023/3/29,4013.59,4017.76,3992.67,4006.14,2638.67,0.46,11.93,1.39,124,167,498202.55
2023/3/30,4009.56,4040.5,3983.9,4038.53,2800.05,0.52,11.99,1.4,217,77,502028.57
2023/3/31,4045.45,4063.57,4039.96,4050.93,2798.64,0.48,12.06,1.39,149,145,503551.18
2023/4/3,4059.62,4094.94,4059.06,4090.57,3828.96,0.63,12.18,1.4,184,108,507696.04
2023/4/4,4089.29,4103.16,4080.07,4103.11,3944.43,0.68,12.3,1.42,161,134,511966.28
2023/4/6,4084.13,4098.83,4078.4,4096.64,3289.82,0.52,12.28,1.41,129,166,511272.73
2023/4/7,4096.9,4131.31,4092.18,4123.28,2865.68,0.44,12.33,1.42,175,115,513265.6
2023/4/10,4132.01,4132.3,4099.05,4104.81,3408.23,0.52,12.31,1.42,115,174,512387.79
2023/4/11,4108.51,4116.12,4083.49,4100.15,3241.93,0.53,12.27,1.41,145,145,511332.36
2023/4/12,4102.4,4108.25,4090.28,4097.29,3254.25,0.57,12.32,1.42,143,149,513308.56
2023/4/13,4081.39,4088.88,4059.57,4068.98,3002.91,0.54,12.26,1.41,108,187,510606.52
2023/4/14,4078.97,4098.22,4075.2,4092,3062.02,0.52,12.34,1.42,170,120,514099.49
2023/4/17,4090.07,4149.38,4089.51,4149.38,3418.31,0.65,12.56,1.45,221,77,523700.23
2023/4/18,4139.31,4169.67,4138.46,4162.03,3315.46,0.58,12.68,1.45,139,153,526656.58
2023/4/19,4159.39,4159.39,4118.63,4124.56,3122.2,0.56,12.57,1.44,64,231,521891.28
2023/4/20,4122.95,4125.82,4094,4113.02,3321.72,0.56,12.57,1.44,109,183,521300.03
2023/4/21,4114.26,4114.26,4031.91,4032.57,3478.52,0.62,12.33,1.41,28,270,512188.32
2023/4/24,4031.3,4033.64,3967.91,3982.64,3283.76,0.58,12.24,1.4,72,221,508178.56
2023/4/25,3985.11,3991.69,3925.44,3962.67,3311.11,0.59,12.2,1.4,108,187,508238.23
2023/4/26,3950.26,3975.66,3934.66,3959.23,3220.63,0.56,12.12,1.39,142,152,505908.77
2023/4/27,3948.03,3999.13,3942.82,3988.42,3048.04,0.53,12.16,1.4,176,113,510426.41
2023/4/28,3993.26,4030.45,3993.26,4029.09,3289.36,0.61,12.21,1.4,194,97,515954.48
2023/5/4,4013.47,4035.78,4001.13,4030.25,3454.93,0.78,12.37,1.39,153,142,520310.78
2023/5/5,4031.09,4047.6,3998.39,4016.88,3076.94,0.71,12.34,1.39,99,196,519061.57
2023/5/8,4028.11,4070.77,4018.96,4062.66,3595.4,0.87,12.61,1.42,199,95,530760.58
2023/5/9,4065.44,4092.85,4026.39,4027.88,3964.22,0.95,12.48,1.4,87,209,524925.17
2023/5/10,4017.94,4019.06,3984.63,3996.87,3094.85,0.71,12.29,1.38,112,182,517299.4
2023/5/11,4005.78,4018.06,3988.48,3990.66,2410.52,0.5,12.24,1.38,121,171,514989.1
2023/5/12,3987.77,3999.38,3937.53,3937.76,2289.93,0.49,12.09,1.36,44,250,508381.68
2023/5/15,3938.83,3998.89,3923.03,3998.89,2795.31,0.6,12.26,1.38,246,47,515782.82
2023/5/16,4002.52,4005.02,3966.99,3978.21,2348.41,0.47,12.19,1.37,100,193,512658.14
2023/5/17,3971.7,3982.6,3945.71,3960.17,2051.96,0.4,12.11,1.36,101,190,509229.03
2023/5/18,3965.52,3982.72,3939.55,3956.07,2291.34,0.47,12.16,1.37,124,166,511475.17
2023/5/19,3946.22,3967.28,3928.32,3944.54,2070.95,0.41,12.1,1.36,129,169,509105.01
2023/5/22,3941,3985.4,3935.8,3969.33,2021.86,0.37,12.17,1.37,171,118,511904.76
2023/5/23,3968.23,3971.94,3913.19,3913.19,1899.56,0.41,11.96,1.34,38,258,502906.21
2023/5/24,3903.78,3903.78,3859.09,3859.09,2117.68,0.47,11.75,1.32,51,246,494294.66
2023/5/25,3851.41,3861.38,3817.84,3850.5,2133.14,0.42,11.73,1.32,128,163,493428.44
2023/5/26,3848.42,3859.63,3815.57,3850.95,1915.38,0.34,11.76,1.32,161,133,494474.47
2023/5/29,3862.08,3866.72,3819.18,3833.94,2300.96,0.45,11.78,1.33,109,186,495519.7
2023/5/30,3827.79,3844.01,3789.27,3837.75,2445.66,0.47,11.8,1.33,135,158,496122.33
2023/5/31,3827.16,3827.16,3781.4,3798.54,2356.06,0.43,11.69,1.32,79,213,491697.73
2023/6/1,3788.59,3832.21,3786.73,3806.87,2418.3,0.46,11.72,1.32,148,142,493143.61
2023/6/2,3821.62,3865.28,3821.62,3861.83,2326.97,0.43,11.85,1.33,232,59,498338.27
2023/6/5,3860.56,3860.56,3832.46,3844.25,2111.44,0.4,11.84,1.33,105,187,497815.47
2023/6/6,3840.46,3867.85,3802.84,3808.16,2220.92,0.43,11.75,1.32,58,237,494377.37
2023/6/7,3815.48,3823.11,3780.1,3789.34,1898.8,0.34,11.71,1.32,110,183,492747.2
2023/6/8,3791.08,3834.39,3777.78,3820.19,1991.19,0.4,11.84,1.34,190,107,497801.26
2023/6/9,3822.41,3836.7,3811.22,3836.7,2472.96,0.46,11.9,1.34,162,133,500731.56
2023/6/12,3827.33,3859.72,3813.86,3844.43,2407.91,0.42,11.82,1.34,141,150,502770.71
2023/6/13,3838.13,3867.3,3833.46,3864.91,2254.35,0.37,11.84,1.34,165,124,504000.42
2023/6/14,3872.72,3891.67,3862.06,3864.02,2439.33,0.42,11.81,1.34,129,162,502369.22
2023/6/15,3871.77,3925.5,3871.77,3925.5,2826.36,0.43,11.94,1.36,229,65,508299.37
2023/6/16,3932.21,3968.01,3928.54,3963.35,2803.75,0.46,12.02,1.37,208,79,511378.24
2023/6/19,3957.03,3957.03,3922.47,3930.91,2682.13,0.45,11.92,1.36,89,202,507336.36
2023/6/20,3926.09,3937.49,3918.47,3924.24,2662.74,0.41,11.86,1.35,81,208,504819.59
2023/6/21,3909.1,3920.13,3864.03,3864.03,2436.31,0.39,11.72,1.33,36,260,498574.03
2023/6/26,3833.44,3841.29,3801.05,3809.7,2477.14,0.44,11.56,1.32,67,230,491903.58
2023/6/27,3811.69,3851.9,3806.32,3845.43,2100.98,0.39,11.69,1.33,235,61,497502.94
2023/6/28,3836.61,3846.85,3808.16,3840.8,2061.88,0.35,11.68,1.33,137,152,496846.82
2023/6/29,3836.73,3840.71,3817.38,3821.84,2041.1,0.33,11.62,1.33,98,191,494568.31
2023/6/30,3816.33,3860.03,3813.55,3842.45,2081.46,0.34,11.68,1.34,214,75,497098.96
2023/7/3,3853.29,3897.33,3853.29,3892.88,2568.77,0.44,11.86,1.36,242,57,504776.83
2023/7/4,3888.03,3899.98,3878.4,3899.01,2163.36,0.36,11.86,1.36,139,149,504693.09
2023/7/5,3895.19,3899.52,3864.13,3868.81,1884,0.32,11.77,1.35,65,224,500813.48
2023/7/6,3857.03,3876.89,3836.46,3842.75,1847.42,0.33,11.69,1.34,67,225,497574.92
2023/7/7,3831.6,3844.84,3819.08,3825.7,1739.19,0.33,11.65,1.33,112,178,495740.24
2023/7/10,3841.56,3865.46,3831.92,3844.33,1853.61,0.3,11.68,1.34,183,105,497267.29
2023/7/11,3853.8,3870.65,3844.52,3869.49,1775.86,0.28,11.75,1.35,214,80,500154.99
2023/7/12,3864.6,3874.04,3838.56,3843.44,2140.47,0.37,11.67,1.34,83,212,496600.16
2023/7/13,3855.66,3901.1,3855.66,3898.42,2352.79,0.4,11.84,1.36,260,37,504163.64
2023/7/14,3904.6,3908.49,3893.79,3899.1,2202.3,0.4,11.85,1.37,109,178,504462.1
2023/7/17,3881.62,3881.62,3852.26,3867.17,1746.24,0.32,11.72,1.36,95,197,498749.76
2023/7/18,3871.04,3871.04,3844.51,3854.94,1671.04,0.3,11.66,1.36,128,158,496347.92
2023/7/19,3848.48,3860.01,3830.41,3850.87,1513.11,0.26,11.66,1.36,143,152,496370.63
2023/7/20,3857.77,3875.62,3818.71,3823.69,1743.21,0.3,11.58,1.35,76,217,492851.14
2023/7/21,3816.98,3849.51,3808.8,3821.91,1571.44,0.26,11.57,1.35,122,161,492580.12
2023/7/24,3803.35,3828.79,3798.8,3805.22,1514.48,0.25,11.54,1.35,101,187,491205.09
2023/7/25,3866.64,3915.81,3866.64,3915.12,2998.54,0.54,11.84,1.38,272,25,503984.32
2023/7/26,3908.17,3912.98,3893.4,3907.01,1929.13,0.35,11.77,1.38,144,152,502376.02
2023/7/27,3914.23,3935.36,3894.69,3902.35,1968.45,0.36,11.78,1.38,108,179,502740.09
2023/7/28,3889.79,4000.92,3886.55,3992.74,3100.92,0.59,12.05,1.41,276,23,513983
2023/7/31,4018.89,4064.36,4002.08,4014.63,3665.44,0.65,12.1,1.41,197,99,515766.27
2023/8/1,4009.18,4031.7,3983.03,3998,2556.21,0.47,12.07,1.41,105,183,514829.87
2023/8/2,3985.7,4008.33,3958.51,3969.9,2048.76,0.41,11.94,1.4,79,210,509058.24
2023/8/3,3962.13,4005,3962.13,4004.98,2248.1,0.42,12.02,1.41,220,75,513316.51
2023/8/4,4033.72,4058.24,4011.62,4020.58,3165.3,0.58,12.09,1.41,151,135,516013.74
2023/8/7,4002.97,4002.97,3977.02,3990.15,2270.91,0.4,12.01,1.4,68,224,512480.18
2023/8/8,3980.04,4002.29,3963.46,3979.73,2026.11,0.36,11.99,1.4,104,190,511455.44
2023/8/9,3967.36,3982.11,3961.84,3967.57,1743.94,0.31,11.95,1.4,97,189,509938.17
2023/8/10,3962.86,3976.46,3945.39,3975.72,1756.47,0.32,11.99,1.4,191,98,511359.8
2023/8/11,3977.98,3977.98,3884.25,3884.25,2035.46,0.41,11.73,1.37,2,296,500798.14
2023/8/14,3840.89,3859.47,3814.07,3855.91,1976.24,0.38,11.66,1.36,93,199,497319.45
2023/8/15,3858.37,3865.28,3811.68,3846.54,1774.37,0.34,11.67,1.36,106,182,497858.26
2023/8/16,3830.83,3852.42,3817.63,3818.33,1693.24,0.31,11.58,1.35,65,226,493778.86
2023/8/17,3801.2,3836.15,3782.5,3831.1,1740.94,0.32,11.59,1.35,174,114,494638.83
2023/8/18,3832.46,3844.2,3784,3784,1684.46,0.31,11.49,1.34,53,243,489973.12
2023/8/21,3773.23,3782.11,3729.56,3729.56,1733.8,0.32,11.35,1.32,37,260,483920.95
2023/8/22,3748.07,3770.06,3704.68,3758.23,2034.64,0.39,11.49,1.34,208,87,489390.39
2023/8/23,3751.77,3756.17,3695.03,3696.63,1604.76,0.32,11.35,1.32,27,265,483303.05
2023/8/24,3711.54,3748.86,3701.57,3723.43,1962.57,0.39,11.39,1.32,169,125,484429.08
2023/8/25,3703.51,3734.22,3695.84,3709.15,1756.01,0.34,11.36,1.32,113,177,483524.28
2023/8/28,3911.55,3911.55,3740.53,3752.62,3350.48,0.65,11.58,1.33,239,58,489487.4
2023/8/29,3743.05,3810.38,3742.08,3790.11,2621.35,0.5,11.63,1.33,205,90,492031.78
2023/8/30,3803.12,3813.7,3780.24,3788.51,2267.27,0.42,11.7,1.33,131,165,491296.75
2023/8/31,3786.93,3794,3762,3765.27,1935.77,0.39,11.65,1.31,90,199,489334.84
2023/9/1,3778.91,3808.53,3778.91,3791.49,1722.19,0.34,11.71,1.31,188,107,491665.93
2023/9/4,3812.99,3854.26,3804.59,3848.95,2379.35,0.47,11.89,1.33,246,52,499165.45
2023/9/5,3839.58,3839.58,3814.33,3820.32,1813.78,0.34,11.79,1.32,72,224,495263.66
2023/9/6,3808.1,3817.52,3790.89,3812.03,1660.82,0.31,11.78,1.32,104,185,494657.21
2023/9/7,3802.23,3802.23,3756.85,3758.47,1644.06,0.31,11.66,1.31,28,266,489574.09
2023/9/8,3747.65,3753.26,3724.99,3739.99,1291.98,0.23,11.61,1.3,102,180,487706.7
2023/9/11,3740.58,3788.32,3734.72,3767.54,1868.72,0.35,11.69,1.31,232,57,490760.12
2023/9/12,3764.33,3775.09,3755.42,3760.6,1401.18,0.26,11.67,1.31,117,170,490018.18
2023/9/13,3759.61,3768.82,3719.11,3736.65,1382.38,0.27,11.63,1.3,69,224,488452.74
2023/9/14,3736.94,3748.82,3717.31,3733.51,1515.78,0.33,11.66,1.31,131,163,489803.51
2023/9/15,3740.79,3749.02,3699.38,3708.78,1803.99,0.36,11.59,1.3,84,208,486628.8
2023/9/18,3698.93,3737.53,3691.11,3727.71,1569.67,0.28,11.62,1.3,173,115,487771.86
2023/9/19,3723.42,3724.07,3702.69,3720.5,1352.17,0.27,11.63,1.31,119,172,488566.6
2023/9/20,3715.96,3718.52,3705.13,3705.69,1176.92,0.25,11.6,1.3,75,215,487045.13
2023/9/21,3698.31,3708.46,3672.44,3672.44,1350.12,0.27,11.51,1.29,43,249,483217.36
2023/9/22,3672.64,3740.42,3664.77,3738.93,1922.36,0.36,11.68,1.31,252,44,490516.92
2023/9/25,3738.06,3738.06,3711.2,3714.6,1557.94,0.3,11.62,1.3,90,206,487774.69
2023/9/26,3711.71,3723.85,3692.62,3692.89,1378.08,0.26,11.55,1.3,72,216,484848.36
2023/9/27,3694.96,3731.14,3694.39,3700.5,1647.9,0.3,11.54,1.3,166,127,484641.36
2023/9/28,3711.21,3716.06,3685.3,3689.52,1535,0.28,11.52,1.29,128,163,483830.19
2023/10/9,3678.93,3694.17,3642,3684.73,1780.72,0.33,11.51,1.29,138,153,483598.38
2023/10/10,3696.25,3701.26,3655.59,3657.13,1619.39,0.32,11.43,1.28,69,226,479951.37
2023/10/11,3674.75,3689.53,3658.36,3667.55,1876.68,0.33,11.45,1.28,131,161,480982.22
2023/10/12,3697.93,3711.5,3682.84,3702.38,1945.98,0.37,11.59,1.3,225,71,486596.35
2023/10/13,3677.96,3678.19,3652.31,3663.41,1701.52,0.32,11.52,1.29,66,226,483779.96
2023/10/16,3664.04,3664.04,3615.77,3626.6,1595.38,0.3,11.45,1.28,73,223,480915.51
2023/10/17,3635.3,3645.57,3619.13,3639.4,1470.56,0.3,11.52,1.29,175,112,483746.3
2023/10/18,3631.07,3632.06,3608.98,3610.58,1589.82,0.31,11.45,1.28,46,247,481222.57
2023/10/19,3588.52,3588.52,3532.31,3533.54,1891.95,0.37,11.2,1.25,24,274,470773.82
2023/10/20,3518.35,3535.66,3501.73,3510.59,1695.91,0.32,11.11,1.24,74,216,467063.79
2023/10/23,3500.2,3505.35,3450.65,3474.24,1520.55,0.32,11,1.23,52,242,463056.94
2023/10/24,3481.76,3495,3453.1,3487.13,1865.29,0.38,11.01,1.23,210,85,463049.01
2023/10/25,3524.3,3531.83,3500.92,3504.46,2036.92,0.42,10.97,1.23,188,107,462675.08
2023/10/26,3484.78,3515.57,3478.05,3514.14,1760.88,0.34,11.06,1.24,183,105,465270.93
2023/10/27,3501.17,3576.59,3494.55,3562.39,2243.02,0.39,11.14,1.24,234,61,469523.18
2023/10/30,3554.11,3592.72,3554.02,3583.77,2429.73,0.47,11.1,1.23,169,123,468559.63
2023/10/31,3581.68,3581.68,3554.58,3572.51,1963.18,0.37,11.14,1.22,127,163,468547.46
2023/11/1,3605.76,3606.41,3564.64,3571.03,1829.44,0.32,11.15,1.22,103,191,469135.91
2023/11/2,3580.07,3597.17,3553.74,3554.19,1494.65,0.3,11.13,1.22,77,220,468045.55
2023/11/3,3558.53,3596.1,3558.53,3584.14,1658.66,0.32,11.18,1.23,217,75,470395.3
2023/11/6,3608.32,3635.79,3600.63,3632.61,2544.66,0.5,11.25,1.23,236,62,473134.57
2023/11/7,3623.78,3628.46,3606.3,3619.76,1904.34,0.36,11.22,1.23,104,175,472041.67
2023/11/8,3610.64,3627.05,3591.82,3611.07,1925.94,0.36,11.19,1.23,106,188,470761.17
2023/11/9,3603.11,3624.41,3601.37,3612.83,1893.55,0.37,11.23,1.23,154,136,472124.76
2023/11/10,3596.07,3599.45,3576.1,3586.49,1669.25,0.33,11.16,1.22,73,217,469234.46
2023/11/13,3593.91,3599.39,3562.77,3579.41,1648.21,0.32,11.15,1.22,137,152,468741.28
2023/11/14,3581.1,3600.15,3568.88,3582.06,1659.35,0.33,11.16,1.22,164,122,469196.18
2023/11/15,3616.88,3620.6,3596.92,3607.25,1889.32,0.34,11.23,1.23,218,73,471982.36
2023/11/16,3600.98,3605.29,3572.36,3572.36,1466.29,0.29,11.15,1.22,36,254,468673.82
2023/11/17,3561.31,3573.68,3547.03,3568.07,1396.22,0.29,11.12,1.22,133,153,467505.44
2023/11/20,3569.73,3586.97,3545.1,3576.32,1574.5,0.3,11.15,1.22,165,119,468475.59
2023/11/21,3587.88,3615.06,3575.68,3581.07,1759.22,0.35,11.16,1.22,136,142,469131.92
2023/11/22,3569.44,3574.38,3544.42,3544.42,1360.41,0.28,11.08,1.21,22,268,465697.36
2023/11/23,3541.44,3562.07,3529.94,3561.52,1415,0.28,11.12,1.22,216,72,467518.7
2023/11/24,3560.65,3560.65,3534,3538.01,1401.02,0.28,11.07,1.21,71,218,465342.82
2023/11/27,3534.44,3534.44,3492.86,3511.94,1559.75,0.32,10.99,1.2,74,219,461887.29
2023/11/28,3510.66,3521.05,3501.11,3518.52,1477.41,0.29,11,1.2,155,134,462177.63
2023/11/29,3518.88,3519.2,3482.24,3488.31,1559.48,0.32,10.91,1.19,56,240,458786.96
2023/11/30,3485.52,3505.13,3481.45,3496.2,1537.9,0.33,10.97,1.2,152,136,461110.21
2023/12/1,3494.22,3494.22,3452.17,3482.88,1760.78,0.35,10.95,1.2,130,158,460182.82
2023/12/4,3481.04,3488.13,3459.61,3460.14,1646.64,0.32,10.89,1.19,85,207,457869.8
2023/12/5,3450.09,3450.09,3393.81,3394.26,1648.41,0.33,10.71,1.17,12,285,450204.51
2023/12/6,3387.88,3420.28,3382.95,3399.6,1721.43,0.35,10.69,1.17,144,147,449177.95
